,Backers,Category,Country,Goal,Name,Pledged,State
326,3,Conceptual Art,GB,275.0,"R.C.A. Tote Bag, Signed + Numbered Limited Edition of 25",57.442048,failed
327,1,Conceptual Art,GB,30.0,Bad TV Smash,1.70811697,failed
328,7,Conceptual Art,GB,600.0,GOLD TOOTH,19.236720335,failed
329,2,Conceptual Art,GB,50000.0,New World Order Utopia,31.22179809,failed
330,0,Conceptual Art,US,5000.0,tattoo to airbrush,0.0,failed
331,0,Conceptual Art,US,100.0,arts unlimited,0.0,failed
332,1,Conceptual Art,US,6000.0,The Ink Flavor Lounge,250.0,failed
333,4,Conceptual Art,US,44400.0,"To Become a High End Artist, You Only Need 3 Things.",230.0,failed
334,0,Conceptual Art,US,2000.0,The Reddead Concept,0.0,failed
335,5,Conceptual Art,US,70000.0,The Physical Impossibilities of Damien Hirst...,123.0,failed
336,2,Conceptual Art,NL,1000000.0,DNA of Masterpieces,2.5366997,failed
337,4,Conceptual Art,US,600.0,Baba Yaga Apothecary,115.0,failed
338,26,Conceptual Art,US,13391.0,ChuChu Funkaloo,2313.0,failed
339,3,Conceptual Art,ES,600.0,Crear cuadro de arte contemporáneo en partida de paintball,4.37789076,failed
340,0,Conceptual Art,US,1250.0,Legends & Dragons Concept Art,0.0,failed
341,8,Conceptual Art,US,1500.0,105 Faces Of Gratitude,350.0,failed
342,7,Conceptual Art,US,1000.0,Move Mountains ~ Art Created With My Outdoor Finds,605.0,failed
343,1,Conceptual Art,US,1000.0,Accountant: Inside the Mind,1.0,failed
344,3,Conceptual Art,US,2500.0,90culture - A renaissance feel of any and everything 90s,9.77,failed
345,0,Conceptual Art,CA,49786.0,Dragonfly,0.0,failed
346,4,Conceptual Art,US,3000.0,Downtown Saturday Night,390.0,failed
347,7,Conceptual Art,US,100.0,Boredom,61.0,failed
348,0,Conceptual Art,CA,8500.0,The Canadian Aboriginal Regalia Project by MiLan,0.0,failed
349,1,Conceptual Art,FR,20000.0,BienPlacé,1.13282356,failed
350,5,Conceptual Art,US,24000.0,VelleBe Ink (Tattoos & Piercings),326.0,failed
351,0,Conceptual Art,US,800.0,Fight Club [Soap] Project for Men & Women,0.0,failed
352,2,Conceptual Art,US,1000.0,#RAStringAlongChallenge For Rheumatoid Awareness,102.0,failed
353,1,Conceptual Art,US,450.0,Endless Art,2.0,failed
354,0,Conceptual Art,US,1800.0,#MadPride,0.0,failed
355,0,Conceptual Art,US,50042.0,The ultimate U.S. dirt gathering,0.0,failed
356,3,Conceptual Art,US,3260.0,Cooperative Armor Design Experience,625.0,failed
357,19,Conceptual Art,US,1600.0,Vaulted,516.0,failed
358,0,Conceptual Art,US,2000.0,Universal Dream Filter Project ,0.0,failed
359,1,Conceptual Art,US,2500.0,WestBurner Baptist Church Presents The AntiTrump.com,1.0,failed
360,0,Conceptual Art,US,5000.0,Making dream catchers and Catching Dreams,0.0,failed
361,7,Conceptual Art,US,10000.0,Nervous Sushi Sticker Collections by 10 yr old Bella Lopez!!,170.0,failed
362,0,Conceptual Art,US,4362.0,Youth Alive,0.0,failed
363,66,Conceptual Art,US,18000.0,The Base,6497.0,failed
364,8,Conceptual Art,US,9800.0,RHODOPSIN,685.0,failed
365,2,Conceptual Art,GB,300.0,Void - exploring relocation,18.20498812,failed
366,0,Conceptual Art,US,1750.0,THE Electrician,0.0,failed
367,1,Conceptual Art,CA,15000.0,'Art 4 Peace',0.77243101,failed
368,1,Conceptual Art,US,500.0,Hapuna Sunset Hats Limited Print,1.0,failed
369,0,Conceptual Art,GB,2972.0,Disrepecting YEEZYS,0.0,failed
370,5,Conceptual Art,US,1200.0,succulent christmas tree,143.0,failed
371,0,Conceptual Art,GB,600.0,Concept Art the World we Imagine,0.0,failed
372,0,Conceptual Art,US,5000.0,Unique Candles-handmade candles that are not duplicated,0.0,failed
373,0,Conceptual Art,GB,10000.0,West End Ink,0.0,failed
374,1,Conceptual Art,US,2499.0,Native Spirit Creations,10.0,failed
375,3,Conceptual Art,US,7000.0,Subliminal posters and playbook images to motivate the mind.,899.0,failed
376,0,Conceptual Art,GB,700.0,Allan Banford Solo Art Exhibition,0.0,failed
377,0,Conceptual Art,IT,6500.0,Minimal Kitsch - draws and erases,0.0,failed
378,5,Conceptual Art,US,5000.0,"OAKsnap specialty photos, gifts, frames!",23.0,failed
379,0,Conceptual Art,US,8200.0,The Miami Slide Project,0.0,failed
380,20,Conceptual Art,GB,10000.0,my life in your hands - the website digitalism forgot,628.12571026,failed
381,0,Conceptual Art,US,20000.0,My Body Re-Sculpture,0.0,failed
382,20,Conceptual Art,SE,20000.0,Lilith,523.916228,failed
383,3,Conceptual Art,US,10000.0,The Nude in DC: Figurative Arts in the Greater DC Region,50.0,failed
384,1,Conceptual Art,US,2500.0,Medals For Mothers,100.0,failed
385,7,Conceptual Art,US,54321.0,The Starving Artist Isn't Dead Yet.,130.0,failed
386,2,Conceptual Art,US,3000.0,Help Launch Eye on the Mountain Art Gallery in Santa Fe!,60.0,failed
387,7,Conceptual Art,US,800.0,Project Redskull,143.0,failed
388,1,Conceptual Art,US,6500.0,Different Phases,35.0,failed
389,1,Conceptual Art,AU,10000.0,Art Alive,18.79816013,failed
390,6,Conceptual Art,US,25000.0,Help redesign the 2012 Torch relay to London,214.0,failed
391,2,Conceptual Art,GB,3000.0,Exhibit 69 - An exhibition of handpainted leather BDSM art,15.23602685,failed
392,8,Conceptual Art,US,12000.0,Arts 4 Heart,350.0,failed
393,12,Conceptual Art,NL,4800.0,"Maslow, inc",284.3471901,failed
394,3,Conceptual Art,US,1700.0,Objects of Memory Exhibition,60.0,failed
395,3,Conceptual Art,IT,209550.0,FEEDING THE PLANET 2 FUTURE ENERGY,17.82134112,failed
396,2,Conceptual Art,US,200.0,SUPPORT ART,6.0,failed
397,2,Conceptual Art,US,4800.0,The Heartbeat Broadcast Project,13.0,failed
398,4,Conceptual Art,US,1000.0,The Emplayment Agency -- a mobile bulletin board for the citizens of Black Rock City,85.0,failed
399,0,Conceptual Art,SE,165000.0,Manson Solanas,0.0,failed
400,1,Conceptual Art,US,2499.0,Legendary Enlightening Belts,10.0,failed
401,6,Conceptual Art,US,18000.0,Gomi=Takara (Trash is Treasure),166.0,failed
402,6,Conceptual Art,US,20000.0,Pussy Power Party,216.0,failed
403,0,Conceptual Art,US,2950.0,Flyboards the new artistic partition,0.0,failed
404,1,Conceptual Art,US,48000.0,Togs... together we can change the world,17.0,failed
405,0,Conceptual Art,US,157500.0,Put a Christmas Tree on the North Pole,0.0,failed
406,3,Conceptual Art,US,6500.0,GraceVision Hand Designed Greeting Cards,15.0,failed
407,2,Conceptual Art,US,5000.0,"""Glow in the Dark"" photoluminsecence in art and design",70.0,failed
408,20,Conceptual Art,US,1000.0,DIBS SHAME,391.0,failed
409,8,Conceptual Art,US,2000.0,Graffiti is Change,175.0,failed
410,1,Conceptual Art,US,1000.0,Bring Future Tech To Life!,5.0,failed
411,0,Conceptual Art,GB,30.0,"To Ze Noodle, And Beyond!",0.0,failed
412,1,Conceptual Art,GB,500.0,The Ghede | Invisibles Inspired Glow / UV Deliciousness,10.6508024028,failed
413,2,Conceptual Art,US,1000.0,Need To Fund a Storyboard  for a Feature Film,65.0,failed
414,18,Conceptual Art,US,2500.0,OPERATION: Curvy and Colorful!,520.0,failed
415,3,Conceptual Art,US,1400.0,State of the Union: Paper or Plastic. a conceptual art event,175.0,failed
416,0,Conceptual Art,US,3000.0,Tattoo Sleeve Honoring 1986's Labyrinth,0.0,failed
417,0,Conceptual Art,GB,4500.0,"Freehand artist techniques for engineers, video and book",0.0,failed
418,5,Conceptual Art,US,880.0,The Rooftop Paintings,220.0,failed
419,7,Conceptual Art,US,1000.0,The Power of Prayer,180.0,failed
420,41,Conceptual Art,US,8000.0,MY FIRST IMPRESSION OF YOU - Portraits from the Subconscious,3144.0,failed
421,0,Conceptual Art,US,9999.0,"""HERE..NOT HERE! The Evanescent Arc of Life""",0.0,failed
422,4,Conceptual Art,US,3500.0,Beekeeper Chess Collection,141.0,failed
423,1,Conceptual Art,US,4000.0,SOOMBISORI (HAENYEO WOMEN IN SOUTH KOREA),1.0,failed
424,10,Conceptual Art,US,2500.0,Video Game Subway Scroll Posters,320.0,failed
425,1,Conceptual Art,US,1000.0,"Framing/Supplies Current Fine Art Series -""Twelve Ceasars""",25.0,failed
426,2,Conceptual Art,US,60.0,Glass Totem  Bird Bath,2.0,failed
427,0,Conceptual Art,US,1000.0,Paper scape,0.0,failed
428,2,Conceptual Art,US,1100.0,Incidents and Accidents - An artistic journey,70.0,failed
429,1,Conceptual Art,US,100.0,Proof God Exists As an Omnipresent Harmony,10.0,failed
430,18,Conceptual Art,US,2000.0,Farm to Hands: The Cycle of Growing Food,736.0,failed
431,3,Conceptual Art,US,632.0,Interpreting Words,21.0,failed
432,10,Conceptual Art,US,4800.0,"""We Are Still Watching "" The Exhibit part 1",498.0,failed
433,2,Conceptual Art,US,5000.0,Fused Glass Kiln and Equipment to Create Art,125.0,failed
434,1,Conceptual Art,US,5000.0,Starbound,1.0,failed
435,14,Conceptual Art,GB,3000.0,Elephant Artists,1362.31276356,failed
436,4,Conceptual Art,CH,69000.0,BOWIEMENTUM,132.41960424,failed
437,16,Conceptual Art,US,200.0,The New Figure Painting Aesthetic,134.99,failed
438,1,Conceptual Art,GB,13768.0,Haute art,1.63151832,failed
439,2,Conceptual Art,US,2000.0,Real Beauty Campaign,80.0,failed
440,5,Conceptual Art,GB,2000.0,Animation Trigonometry,170.20871,failed
441,3,Conceptual Art,US,3000.0,2012-2013 Farewell Tour for Atticus,150.0,failed
442,4,Conceptual Art,AU,7500.0,Art: The Exhibition,20.4650811165,failed
443,0,Conceptual Art,CA,3000.0,Art exposition,0.0,failed
444,7,Conceptual Art,US,9850.0,Honoring Our Nation's Veterans Through Art,860.0,failed
445,0,Conceptual Art,GB,500.0,Pencil Portrait Start Up,0.0,failed
446,0,Conceptual Art,US,10000.0,Families of the Fallen Warrior,0.0,failed
447,0,Conceptual Art,CA,600.0,SPACEMAN 1,0.0,failed
448,1,Conceptual Art,US,4000.0,Graffiti is an art form and we want to share it,1.0,failed
449,12,Conceptual Art,US,5000.0,“EXODUS; ALTERNATE DOCUMENTS”: An interactive Art Project,396.0,failed
450,25,Conceptual Art,US,2000.0,Seamripper :: experimental sewing music,621.0,failed
451,8,Conceptual Art,GB,12000.0,Mr Glacius White - Everlasting Snowman?,667.1387184,failed
452,0,Conceptual Art,US,800.0,Transubstantiation,0.0,failed
453,0,Conceptual Art,US,2500.0,The Death of Fuzzy Bunnies holding Disposable Cameras,0.0,failed
454,0,Conceptual Art,US,3500.0,looking up,0.0,failed
455,1,Conceptual Art,GB,3500.0,Playing Nature a special project of the 5th Moscow Biennale,1.56060533,failed
456,1,Conceptual Art,US,2500.0,Cannabis Colouring Book,4.2,failed
457,0,Conceptual Art,US,1000.0,"Apaimonysus, Volume I",0.0,failed
458,0,Conceptual Art,US,30000.0,Coyote Cuztomz,0.0,failed
459,1,Conceptual Art,US,1000.0,Like the movie Pixels or not,10.0,failed
460,16,Conceptual Art,US,6000.0,Science literacy through Art and hands-on fun!,866.0,failed
461,19,Conceptual Art,US,3000.0,"Go FOURth, and CLOVER your city in LOVE and LUCK",350.0,failed
462,4,Conceptual Art,US,8000.0,A Blank Canvas Tattoo Removal Photo Project,76.0,failed
463,8,Conceptual Art,DE,2500.0,"Holiday House - Sykaminea, Lesbos, Greece",879.57673453,failed
464,6,Conceptual Art,US,500.0,The Durand Machine,295.0,failed
465,0,Conceptual Art,US,3500.0,"OCCUPY MY FRONT LAWN, SUGAR THREAD SNOWMEN",0.0,failed
466,1,Conceptual Art,US,3000.0,Crazed,10.0,failed
467,1,Conceptual Art,GB,3000.0,Paper - Cut Silhouette Project,12.8905349,failed
468,21,Conceptual Art,DE,3500.0,Rescue Rio,861.451095,failed
469,33,Conceptual Art,US,10000.0,"Escape Artists Presents ""Amare La Vita"" Showcase Feb 2015",1167.0,failed
470,5,Conceptual Art,US,10000.0,OVER / UNDER: The Fiscal Cliff,125.0,failed
471,51,Conceptual Art,US,6500.0,Poets and Papermakers,2062.0,failed
472,13,Conceptual Art,GB,1000.0,Catawampus Creations,463.1239503,failed
473,18,Conceptual Art,US,1000.0,Decentralized Dance Party- MADISON EDITION!,501.0,failed
474,22,Conceptual Art,US,7500.0,Prayer - a conceptual art Installation of grass and violins,2171.0,failed
475,1,Conceptual Art,US,2500.0,Meta Quotient: Art without art,2.0,failed
476,0,Conceptual Art,US,2500.0,"""Elegant Surprise"" series",0.0,failed
477,15,Conceptual Art,US,20000.0,Shadowtables - Art.  Made Practical.,987.0,failed
478,2,Conceptual Art,GB,1000.0,zen art,3.19936524,failed
479,1,Conceptual Art,US,4800.0,Universal Vibe Art Series,25.0,failed
480,10,Conceptual Art,US,2500.0,"INTRODUCING: PAUL'S GREEN BARN 19thCENTURY ""ARTISAN'S SERIES",546.0,failed
481,6,Conceptual Art,US,48000.0,Set Free at Sea - Cremation Art Company,29.0,failed
482,6,Conceptual Art,US,1000.0,art of chaos series,123.0,failed
483,2,Conceptual Art,US,500.0,Happy Heads - Here's looking at you!,25.0,failed
484,4,Conceptual Art,US,2500.0,The Leviticus Public Art Project,160.0,failed
485,27,Conceptual Art,US,2000.0,"See You Tomorrow, Hopefully (a Performance Tour)",932.0,failed
486,1,Conceptual Art,US,1000.0,Zac Scully's Studio & Gallery,15.0,failed
487,2,Conceptual Art,US,1200.0,Selling America- Graduate Thesis Project,125.0,failed
488,8,Conceptual Art,US,70734.0,Walking In Love: multi-media walk through sculptural art.,1575.0,failed
489,10,Conceptual Art,US,20000.0,Cthulhu Gold & Silver Ingots; From the Ruins of Innsmouth,687.0,failed
490,2,Conceptual Art,US,1000.0,My Hat on Every Head in Houston!,2.0,failed
491,4,Conceptual Art,GB,550.0,funding to exhibit jewellery at new designers 2015,143.35736866,failed
492,21,Conceptual Art,US,12500.0,2013 SPACE 4 ART Gallery Fundraiser,1971.0,failed
493,2,Conceptual Art,US,1000.0,Mystery Box - A Wrapped Package That's Yours To Open or Not,7.0,failed
494,1,Conceptual Art,US,10.0,"""Hand-Drawn Pencil Portraits of Stuffed Animals""",1.0,failed
495,1,Conceptual Art,US,15000.0,Baltimore #popscope,1.0,failed
496,1,Conceptual Art,US,700.0,Monster Mashup,1.0,failed
497,1,Conceptual Art,GB,200.0,REFRESHMENT: the RE-performativity of experience.,81.517796,failed
498,9,Conceptual Art,US,18000.0,99% OCCUPY WALL STREET PARK- A Portrait Journal,462.0,failed
499,13,Conceptual Art,GB,15000.0,Urban City Sirens - A DC universe re-imagining,717.53629095,failed
500,0,Conceptual Art,US,1000.0,Rebellius,0.0,failed
501,4,Conceptual Art,US,1500.0,"""RING OUT WILD BELLS!!!!""",90.0,failed
502,3,Conceptual Art,US,500.0,Vardo Merchant Cart,31.0,failed
503,0,Conceptual Art,US,10000.0,Forbidden Place Records,0.0,failed
504,15,Conceptual Art,US,5400.0,The Prime Pursuit - A Performance Art Piece,930.0,failed
505,2,Conceptual Art,US,50000.0,The Redneck Hugy,24.0,failed
506,34,Conceptual Art,US,5000.0,A Photo Of Me Atop A Pile Of Your Money,515.0,failed
507,1,Conceptual Art,US,50000.0,Magnificent Kaaboom Combat Models,31.0,failed
508,0,Conceptual Art,US,3564.0,Bridge of Dreams,0.0,failed
509,2,Conceptual Art,NO,168000.0,Unmasking the Stockholm Syndrome - Art Exhibition,185.3818967,failed
510,5,Conceptual Art,US,1000.0,CUTILVATE: The History of Fresh Farming,142.0,failed
511,0,Conceptual Art,US,8500.0,Evilectric Upright Bass Guitar!,0.0,failed
512,9,Conceptual Art,AU,300.0,DSM-5 Cats,32.94735899,failed
513,5,Conceptual Art,US,3000.0,Lost My Mind,540.0,failed
514,7,Conceptual Art,US,6000.0,Xris Frank's ART459 Gallery; Year of Unique Art Exhibitions!,278.0,failed
515,61,Conceptual Art,US,5500.0,Blue Lives Matter USA Wooden Plaque,3035.0,failed
516,2,Conceptual Art,US,1000.0,LA DAMES DE BIJOU (THE LADIES OF THE JEWELS),15.0,failed
517,1,Conceptual Art,US,5000.0,Wenivere's Unicorn Poop,25.0,failed
518,2,Conceptual Art,US,50.0,Stick Figures,8.0,failed
519,8,Conceptual Art,US,2014.0,32 Campbell's Soup Cans,620.0,failed
520,22,Conceptual Art,US,7500.0,Blox For All,2212.0,failed
521,23,Conceptual Art,US,5000.0,Expanding the Discourse: Art and Liberation,1081.0,failed
522,0,Conceptual Art,US,40000.0,Artist Taking Over,0.0,failed
523,2,Conceptual Art,US,20.0,Orbus Deserta: The Elephant in the Room,11.0,failed
524,1,Conceptual Art,US,500.0,Lif Notes: It's Like That Art Thing but Without the Computer,5.0,failed
525,11,Conceptual Art,US,12400.0,ART_ LIVE FREE OR DIE: John-Paul Zarba,1055.0,failed
526,1,Conceptual Art,US,7000.0,"How Talk to ""God"": WBRC Burning Man Project 2016",1.0,failed
527,14,Conceptual Art,US,5000.0,DEEP Artist Residency,708.22,failed
528,1,Conceptual Art,US,6500.0,From The Middle East: A Photographic Art Project in NYC,25.0,failed
529,9,Conceptual Art,US,1700.0,Glitter Covered Otter,214.0,failed
530,3,Conceptual Art,US,400.0,Ode to Order,112.0,failed
531,4,Conceptual Art,US,950.0,Geo-Luminescence in Art and Fashion,41.0,failed
532,6,Conceptual Art,US,3000.0,Signature Art,120.0,failed
533,0,Conceptual Art,US,50.0,Shadow Drunk Art Gallery,0.0,failed
534,12,Conceptual Art,US,1500.0,Bubble Two,186.0,failed
535,2,Conceptual Art,US,1480.0,THE HEART FIELD,105.0,failed
536,2,Conceptual Art,US,1200.0,Extraordinarily Ordinary: The Art Hidden in Plain Sight,50.0,failed
537,3,Conceptual Art,GB,10000.0,Tears of Happiness. Oxford Wonderlism.,4.4983716,failed
538,0,Conceptual Art,US,300.0,Outside The Lines,0.0,failed
539,2,Conceptual Art,US,2000.0,The LOVE Project,49.0,failed
540,6,Conceptual Art,US,2250.0,"""Pure Creations"" Amanda Carbine's First Exhibition",120.0,failed
541,1,Conceptual Art,ES,1000.0,ArtYoutube. Art inspired in Youtube,224.800938,failed
542,1,Conceptual Art,CA,10000.0,ARTBYPEKOE  KAHLO,74.67640944,failed
543,3,Conceptual Art,US,325000.0,iPadded Cell,35.0,failed
544,0,Conceptual Art,US,4000.0,Artonomics,0.0,failed
545,6,Conceptual Art,GB,5000.0,Good Morning Mister Williams!,556.46428756,failed
546,34,Conceptual Art,US,10000.0,"Fund ""The Coloring Book for the Super Intelligent 2""",1847.0,failed
547,6,Conceptual Art,US,7000.0,Purposeful Integration,86.0,failed
548,4,Conceptual Art,US,10000.0,"A New ""Old"" Steam Engine Art Project",220.0,failed
549,18,Conceptual Art,US,4600.0,Jackie&Germany,637.0,failed
550,0,Conceptual Art,US,13000.0,Picture Window Frame Fine Art With a View - Show - Digital,0.0,failed
551,4,Conceptual Art,US,4000.0,Steampunk Fashion & Art by L & G Design,245.0,failed
552,1,Conceptual Art,IT,500.0,COME IN... Into an unique opera !!,5.4152348,failed
553,9,Conceptual Art,US,36000.0,Leap of Faith,267.0,failed
554,2,Conceptual Art,US,100.0,Food Man,2.0,failed
555,0,Conceptual Art,CA,1800000.0,Own Your Piece of the Earth,0.0,failed
556,2,Conceptual Art,IE,400.0,Art in the great hungarian plain: a documentary,114.7138545,failed
557,2,Conceptual Art,GB,6000.0,"""Recovery: Drawing from the Imagination""",29.94110154,failed
558,22,Conceptual Art,US,5000.0,"""I put my arms around you""",987.0,failed
559,6,Conceptual Art,US,1000.0,Severed Ties: Two-person exhibition at Governors Island,225.0,failed
560,5,Conceptual Art,US,4000.0,"""(I'm so) lucky to live here""",210.0,failed
561,0,Conceptual Art,DE,2850.0,Freie Online Kirche K.O. Prophecies,0.0,failed
562,11,Conceptual Art,DE,2500.0,aufjedeart das erste buch + tourdvd,443.97498855,failed
563,0,Conceptual Art,US,5000.0,Mobile Music Masterpiece Museum,0.0,failed
564,13,Conceptual Art,US,100.0,FUND NOTHING,22.0,failed
565,2,Conceptual Art,GB,500.0,Book of the Rabbit,3.42563712,failed
566,2,Conceptual Art,GB,500.0,Silence,3.1281076848,failed
567,1,Conceptual Art,US,1000.0,EMBODY historically inspired Colognes,10.0,failed
568,1,Conceptual Art,US,1500.0,This project is to prove its real ! i didn't think so !,5.0,failed
569,5,Conceptual Art,US,3900.0,The Human Spirit & Ribbon Share Project,130.0,failed
570,3,Conceptual Art,US,2500.0,MONOTROPOLIS: 9 x 4 x 1 interactive monolith based on 2001 and 2010 movies,175.0,failed
571,1,Conceptual Art,US,2000.0,What Remains...,35.0,failed
572,1,Conceptual Art,NL,4000.0,"Merlijn & geluid, water en lichtshow",1.24799073,failed
573,56,Conceptual Art,US,12760.0,"Alternative art systems in Romania, show in Zurich",3614.0,failed
574,2,Conceptual Art,US,5000.0,Life Size Tombstone Props for Halloween - Theater Production,150.0,failed
575,4,Conceptual Art,US,111.0,My Two Hawks Postcards,12.0,failed
576,4,Conceptual Art,US,20000.0,GREENLAND ART EXPEDITION,95.0,failed
577,2,Conceptual Art,US,2500.0,Walking the tar sands,51.0,failed
578,1,Conceptual Art,US,2732.8,The Kiss (Lego Mosaic),25.0,failed
579,2,Conceptual Art,US,2700.0,THE ANTIVERSE (Space art book),26.0,failed
580,1,Conceptual Art,US,5000.0,Help my Elephant dung paper travel the world,12.0,failed
